Group,Author,uTime,Normal Time,HH:MM:SS,Text,Permalink,Likes
zoommemes,James,1592647326,2020-06-20 10:02:06 PDT-0700,10:02:06,When the birds start chirping I know its time to sleep Hehe IG lunasolstice,,2200
zoommemes,I see no God around,1592647302,2020-06-20 10:01:42 PDT-0700,10:01:42,Ive never felt so empowered during these times.,,8000
zoommemes,Jonah Gottesman,1592647292,2020-06-20 10:01:32 PDT-0700,10:01:32,i couldnt stop thinking about this meme so i finally made it,,1100
zoommemes,Ashley Wong,1592647288,2020-06-20 10:01:28 PDT-0700,10:01:28,My Prof. is wholesome,,349
zoommemes,Lazy Potato,1592647276,2020-06-20 10:01:16 PDT-0700,10:01:16,Its a vicious cycle,,6600
zoommemes,Christie Hiroko Wood,1592647271,2020-06-20 10:01:11 PDT-0700,10:01:11,Well<comma> it all started in Wuhan<comma> China in the late months of 2019.... ,,96
zoommemes,Helen Oiapmas,1592647254,2020-06-20 10:00:54 PDT-0700,10:00:54,Boston first gave us Spygate<comma> then Deflategate and now Zoomgate,,755
zoommemes,Savyasachi Thakur,1592647249,2020-06-20 10:00:49 PDT-0700,10:00:49,Marvin Gaye playing Ive been really trying<comma> baby...,,1800
zoommemes,Maryum Anas,1592647246,2020-06-20 10:00:46 PDT-0700,10:00:46,well too bad we cant do anything else now  whos watching seize the light,,251
zoommemes,Maryum Anas,1592634114,2020-06-20 06:21:54 PDT-0700,06:21:54,DONATE HERE httpsblacktrans.orgcazoommemesforblacktranslives part 2 i improvise music until we raise 6000 for the Black Trans Advocacy Coalition<comma> the nations leading advocacy organization for Black trans people helping address the inequities faced in health<comma> employment<comma> housing<comma> and education and currently offering financial assistance to Black trans people affected by COVID19 LEARN MORE HERE httpsblacktransmen.orgwhatwedo Feel free to suggest topics<comma> share<comma> provide your own resources<comma> and help promote Black creators and businesses in the comment section.,,436
zoommemes,Hunter Parker,1592620599,2020-06-20 02:36:39 PDT-0700,02:36:39,DONATE HERE httpsblacktrans.orgcazoommemesforblacktranslives part 1 i improvise music until we raise 6000 for the Black Trans Advocacy Coalition<comma> the nations leading advocacy organization for Black trans people helping address the inequities faced in health<comma> employment<comma> housing<comma> and education and currently offering financial assistance to Black trans people affected by COVID19. LEARN MORE HERE httpsblacktransmen.orgwhatwedo... See More,https://www.facebook.com/groups/zoommemes/permalink/351579875864824/,1300
zoommemes,Ashley Lifton,1592609884,2020-06-19 23:38:04 PDT-0700,23:38:04,,,4100
zoommemes,Aarin Kim,1592596422,2020-06-19 19:53:42 PDT-0700,19:53:42,,,3500
zoommemes,Kyle Barrett,1592596415,2020-06-19 19:53:35 PDT-0700,19:53:35,,,7
zoommemes,Yang Unfiltered,1592596410,2020-06-19 19:53:30 PDT-0700,19:53:30,the senioritis really hits deeper during quarantine tho  source From Up on Poppy Hill<comma> 0945,,125
zoommemes,Amouki Kaayou,1592596378,2020-06-19 19:52:58 PDT-0700,19:52:58,,,1400
zoommemes,Justin Kern,1592596375,2020-06-19 19:52:55 PDT-0700,19:52:55,Since we started working remotely<comma> my job has decided to start using Discord to stay connected. This was my coworkers first foray into Discord.,,1800
zoommemes,Mae McGrath,1592596365,2020-06-19 19:52:45 PDT-0700,19:52:45,anyone else do this  video credsolivialeland on tiktok,,127
zoommemes,Frances Oliver-Starr,1592596340,2020-06-19 19:52:20 PDT-0700,19:52:20,What to do while Quarantining Be nice to online customer service representatives,,4600
zoommemes,Linda Arakelyan,1592596176,2020-06-19 19:49:36 PDT-0700,19:49:36,,,184
zoommemes,Simon Savitt,1592596166,2020-06-19 19:49:26 PDT-0700,19:49:26,,,4200
zoommemes,James Erickson,1592596160,2020-06-19 19:49:20 PDT-0700,19:49:20,Grad schools be like,,1200
zoommemes,Adam Erickson,1592596157,2020-06-19 19:49:17 PDT-0700,19:49:17,Squading up on assignments like,,1400
zoommemes,Jeremy Green,1592596151,2020-06-19 19:49:11 PDT-0700,19:49:11,After completing the online degree due to COVID19. Engineering graduates .....,,653
zoommemes,Ali Hafsa,1592596148,2020-06-19 19:49:08 PDT-0700,19:49:08,global pandemic Facebook,,7600
zoommemes,The Connoisseur,1592595774,2020-06-19 19:42:54 PDT-0700,19:42:54,This and also food deliveries. Anyone else ,,1400
zoommemes,Kelsey Yin,1592595768,2020-06-19 19:42:48 PDT-0700,19:42:48,If you dont know how to get it then maybe its not for you ,,480
zoommemes,Vishal K Gajjar,1592595606,2020-06-19 19:40:06 PDT-0700,19:40:06,,,734
zoommemes,UNILAD,1592595591,2020-06-19 19:39:51 PDT-0700,19:39:51,,,23
zoommemes,Amanda Bowler,1592595580,2020-06-19 19:39:40 PDT-0700,19:39:40,Hows your quarantine going ,,650
zoommemes,Sanket Patil,1592595572,2020-06-19 19:39:32 PDT-0700,19:39:32,When your mom calls to make sure youre going outside enough,,33
zoommemes,Ali Azfar,1592595563,2020-06-19 19:39:23 PDT-0700,19:39:23,postcovid nonzoom scenes,,3100
zoommemes,Jason Hanson,1592595553,2020-06-19 19:39:13 PDT-0700,19:39:13,the more you know,,6300
zoommemes,Furqan,1592582761,2020-06-19 16:06:01 PDT-0700,16:06:01,httpsyoutu.be9WYA6dE8QPk,,5
zoommemes,Furqan,1592582725,2020-06-19 16:05:25 PDT-0700,16:05:25,,,479
zoommemes,Furqan,1592582716,2020-06-19 16:05:16 PDT-0700,16:05:16,,,393
zoommemes,Evan Gruters,1592582714,2020-06-19 16:05:14 PDT-0700,16:05:14,I hijacked the class zoom meeting and turned it into a club penguin lets play ,,4
zoommemes,D.j. Adam,1592582689,2020-06-19 16:04:49 PDT-0700,16:04:49,me sneezes zoom,,807
zoommemes,Janice Harper,1592582684,2020-06-19 16:04:44 PDT-0700,16:04:44,Meanwhile in a Zoom U seminar class...,,17
zoommemes,Srinath Murali,1592582636,2020-06-19 16:03:56 PDT-0700,16:03:56,HERE IT IS FOLKS The moment youve all been waiting for... a ZOOM graduation ,,271
zoommemes,Winnie Singh,1592582601,2020-06-19 16:03:21 PDT-0700,16:03:21,Admins please delete if not allowed. When is it better to take the pf option over a grade,,55
zoommemes,Vicky Cheng,1592582589,2020-06-19 16:03:09 PDT-0700,16:03:09,how many of yall are willing to admit that those Chegg ads have been making regular appearances while youre watching Youtube,,19
zoommemes,Lanello See,1592582586,2020-06-19 16:03:06 PDT-0700,16:03:06,tries to sleep cant sleep Brain this is frustrating Also brain no this is Patrick Anyone else losing brain cells during quarantine or is it just me,,529
zoommemes,Unadulterated Bullshit,1592582579,2020-06-19 16:02:59 PDT-0700,16:02:59,Out of all the memes I submitted 2 months ago yall approved this one ,,486
zoommemes,Akash Rafeek,1592582576,2020-06-19 16:02:56 PDT-0700,16:02:56,Quarantine mood Me I need to sleep Body thats not happening Me tries to sleep... See More,https://www.facebook.com/groups/zoommemes/permalink/306653640357448/,990
zoommemes,Xuhaef Rahman,1592564353,2020-06-19 10:59:13 PDT-0700,10:59:13,How quarantine really be rip,,11000
zoommemes,Lovish Madaan,1592564100,2020-06-19 10:55:00 PDT-0700,10:55:00,,,13000
zoommemes,Kankshini Pabba,1592564009,2020-06-19 10:53:29 PDT-0700,10:53:29,lets get an f in the chat yall,,569
zoommemes,Kankshini Pabba,1592563920,2020-06-19 10:52:00 PDT-0700,10:52:00,How it be after I dropped a few classes last semester. ,,100
zoommemes,Aditi Saini,1592563906,2020-06-19 10:51:46 PDT-0700,10:51:46,the real vaccine weve been waiting over a year for,,129
zoommemes,Nathaniel Galang,1592563705,2020-06-19 10:48:25 PDT-0700,10:48:25,,,6500
zoommemes,Peter Sauer,1592563698,2020-06-19 10:48:18 PDT-0700,10:48:18,Online classes one of the few places where you can get negative points on the only free part of the test yes this is real and no I didnt cheat lol Edit long story short our course had a policy of taking exponential points off your score every minute you submitted late and I shot myself in the foot by sending it three minutes late,,132
zoommemes,Aaditya Borse,1592555053,2020-06-19 08:24:13 PDT-0700,08:24:13,My brain at 4 am go to sleep Me Makes a meme,,1900
zoommemes,Justin Chiang,1592555046,2020-06-19 08:24:06 PDT-0700,08:24:06,the only reason i wake up before noon is to check turnip prices on animal crossing,,2100
zoommemes,Justin Chiang,1592555042,2020-06-19 08:24:02 PDT-0700,08:24:02,Cries in 2020,,602
zoommemes,Brendan Goldberg,1592555002,2020-06-19 08:23:22 PDT-0700,08:23:22,,,5300
zoommemes,Jeff Liu,1592554991,2020-06-19 08:23:11 PDT-0700,08:23:11,How will they know I appreciate them,,551
zoommemes,Cynthia Du,1592554985,2020-06-19 08:23:05 PDT-0700,08:23:05,,,216
zoommemes,Eric Zhang,1592554979,2020-06-19 08:22:59 PDT-0700,08:22:59,When the teacher forgets to unmute and no one tells them,,51
zoommemes,Jordan Spindel,1592554874,2020-06-19 08:21:14 PDT-0700,08:21:14,i thought my essays were due Thursday and its Thursday,,744
zoommemes,Venus Triplitt-Bubbles,1592554842,2020-06-19 08:20:42 PDT-0700,08:20:42,Its gonna be weird listening to lecturers in person after listening to them on 2x speed for the last 2 months,,2500
zoommemes,Ernesto González,1592554828,2020-06-19 08:20:28 PDT-0700,08:20:28,Add my music business teacher to the list of people who have lost their freaking minds in quarantine ,,40
zoommemes,Kaustubh Khamgaonkar,1592554815,2020-06-19 08:20:15 PDT-0700,08:20:15,Quarantine messes up your sleeping schedule...,,5800
zoommemes,Brian YJ Lee,1592554809,2020-06-19 08:20:09 PDT-0700,08:20:09,The fate of the zoomers...,,185
zoommemes,Sean Siouty,1592554786,2020-06-19 08:19:46 PDT-0700,08:19:46,,,3700
zoommemes,Nathan Hollis,1592554767,2020-06-19 08:19:27 PDT-0700,08:19:27,I found a dataset on U.S. colleges fall 2020 plans from The Chronicle of Higher Education and created some data visualizations. Code<comma> data<comma> and more graphs at github.comSarahGillespiecovidPlansForFall,,292
zoommemes,Jake Ashton,1592554711,2020-06-19 08:18:31 PDT-0700,08:18:31,Professors when they lag for a solid 10sec then double up in 1sec,,1200
zoommemes,Rachel Fu,1592554705,2020-06-19 08:18:25 PDT-0700,08:18:25,can u believe....that june is almost over..........,,1500
zoommemes,Student Problems,1592554633,2020-06-19 08:17:13 PDT-0700,08:17:13,,,10000
zoommemes,Sashank Vempati,1592554627,2020-06-19 08:17:07 PDT-0700,08:17:07,,,799
zoommemes,Jesse Uwu,1592554615,2020-06-19 08:16:55 PDT-0700,08:16:55,,,9600
zoommemes,Lyssa Snook,1592554607,2020-06-19 08:16:47 PDT-0700,08:16:47,Too real ,,1400
zoommemes,group,1592554595,2020-06-19 08:16:35 PDT-0700,08:16:35,Always that one kid...,,6700
zoommemes,Abraham Chorbajian,1592554593,2020-06-19 08:16:33 PDT-0700,08:16:33,,,16000
zoommemes,Chanddlerr Biing,1592554568,2020-06-19 08:16:08 PDT-0700,08:16:08,,,2100
zoommemes,Sarcasm vol.2,1592554543,2020-06-19 08:15:43 PDT-0700,08:15:43,One solution,,797
zoommemes,Jorel Alegre,1592554506,2020-06-19 08:15:06 PDT-0700,08:15:06,,,5700
zoommemes,Marvin Luong,1592554491,2020-06-19 08:14:51 PDT-0700,08:14:51,,,1300
zoommemes,Bakhtyar Siddiqui,1592554477,2020-06-19 08:14:37 PDT-0700,08:14:37,,,322
zoommemes,C Roland Theiss,1592554444,2020-06-19 08:14:04 PDT-0700,08:14:04,,,1000
zoommemes,,1592554436,2020-06-19 08:13:56 PDT-0700,08:13:56,,,276
zoommemes,Cal Bears,1592554424,2020-06-19 08:13:44 PDT-0700,08:13:44,,,15000
zoommemes,Tanima Chakma,1592525699,2020-06-19 00:14:59 PDT-0700,00:14:59,,,10000
zoommemes,Danny Casale,1592523309,2020-06-18 23:35:09 PDT-0700,23:35:09,Just got Overwatch on PS4. And when I say just<comma> I mean have owned it for less than three hours. Hit me up if you wanna get in together at some point Im newer than new<comma> just FYI.,,8
zoommemes,Nguyễn An Khanh,1592523289,2020-06-18 23:34:49 PDT-0700,23:34:49,this old meme is now so true. your cats are now your professors as they like to sit on your computer while you try to do actual work.,,220
zoommemes,Ava Benn,1592523283,2020-06-18 23:34:43 PDT-0700,23:34:43,Today<comma> someone sneezed in a video lecture and I panicked for 0.2 seconds . How is your quarantine going,,252
zoommemes,Jeff Liu,1592523281,2020-06-18 23:34:41 PDT-0700,23:34:41,I only had like four assignments in that class,,87
zoommemes,Genn Germain,1592523217,2020-06-18 23:33:37 PDT-0700,23:33:37,inspired by httpswww.facebook.comgroupszoommemespermalink306002203755925 this is a joke haha jk unless ,,253
zoommemes,Michael Bird,1592523207,2020-06-18 23:33:27 PDT-0700,23:33:27,Time to end the virus guys ,,2400
zoommemes,Pablo Piecatso,1592523198,2020-06-18 23:33:18 PDT-0700,23:33:18,When you have to go use the bathroom,,1100
zoommemes,Rishi Sundaresan,1592523194,2020-06-18 23:33:14 PDT-0700,23:33:14,So.... Ive never been so hyped for a Zoom class ,,23
zoommemes,Eric Aaberg,1592523189,2020-06-18 23:33:09 PDT-0700,23:33:09,Idk who needs to hear this but<comma> please do not...I repeat<comma> do NOT contact that ex. Just dont. You will regret it. Thank me later ,,1700
zoommemes,Megan Katrina Edward,1592523186,2020-06-18 23:33:06 PDT-0700,23:33:06,,,69
zoommemes,Jeff Liu,1592523149,2020-06-18 23:32:29 PDT-0700,23:32:29,Hmm<comma> I think its time,,13
zoommemes,Muzammil Tariq,1592523143,2020-06-18 23:32:23 PDT-0700,23:32:23,,,1500
zoommemes,Shehla Chowdhury,1592523102,2020-06-18 23:31:42 PDT-0700,23:31:42,,,285
zoommemes,Stephanie Lin,1592523096,2020-06-18 23:31:36 PDT-0700,23:31:36,Supernatural warned us years ago...,,189
zoommemes,Tim Lan,1592523084,2020-06-18 23:31:24 PDT-0700,23:31:24,To be honest,,798
zoommemes,Emily Olafson,1592523080,2020-06-18 23:31:20 PDT-0700,23:31:20,zoom type beat,,22
zoommemes,Shanon Nuno,1592523072,2020-06-18 23:31:12 PDT-0700,23:31:12,Wholesome content,,150
zoommemes,Amelia Angelina,1592523066,2020-06-18 23:31:06 PDT-0700,23:31:06,My mic unmuted while I was out having a smoke and my prof thought we got hacked.,,278
zoommemes,Memes,1592523057,2020-06-18 23:30:57 PDT-0700,23:30:57,httpsyoutu.beewlrFaYe1Jc Since we were not able to do a large community project in person this year we had to turn to a digital project. Please take a moment to check it out,,6
zoommemes,Ann Soliman,1592523046,2020-06-18 23:30:46 PDT-0700,23:30:46,Im late to join<comma> please take my memes,,43
zoommemes,Abhi Goel,1592522704,2020-06-18 23:25:04 PDT-0700,23:25:04,Who would be interested in a virtual MUN Depending on interest<comma> it may have multiple committees<comma> topics<comma> etc. Thinking it should focus on issues and responses of multilateral organizations to COVID19. Can be as serious or frivolous as chairs allow. Zoom would mean no need for note passing<comma> although it would let chairs see what notes are being passed and call delegates out.... See More,https://www.facebook.com/groups/zoommemes/permalink/306199357069543/,402
zoommemes,Gray Gaertner,1592522696,2020-06-18 23:24:56 PDT-0700,23:24:56,tried to escape the reality of quarantine life but duolingo had other ideas ,,1300
zoommemes,Allison Ou,1592522692,2020-06-18 23:24:52 PDT-0700,23:24:52,,,162
zoommemes,Ari Miller,1592522684,2020-06-18 23:24:44 PDT-0700,23:24:44,its getting to that point in the semester,,415
zoommemes,Ari Miller,1592522640,2020-06-18 23:24:00 PDT-0700,23:24:00,,,2400
zoommemes,Angeline Ang,1592522633,2020-06-18 23:23:53 PDT-0700,23:23:53,To read urself to sleep at 2am when ur sleep schedule is ruined and u dont get tired till 4,,310
zoommemes,Sergiu Fanea,1592522629,2020-06-18 23:23:49 PDT-0700,23:23:49,When you still cant find any toilet paper ,,471
zoommemes,Diogo De Moura Coutinho,1592522615,2020-06-18 23:23:35 PDT-0700,23:23:35,From my dad. Not a joke.,,1000
zoommemes,Austin Wu,1592522611,2020-06-18 23:23:31 PDT-0700,23:23:31,Since this is one of the largest groups spanning across the globe that im a member of has anyone in here caught COVID I know tons of people that are still denying its existence. Im kind of curious to hear about your experiences. My mom is a Home Care nurse and she hasnt had any symptoms but she knows a lot of patients who have it My great uncle tested positive and was close to death for months but just recovered My girlfriend and I both work food service in Cincinnati OH and most of our customers dont wear masks<comma> and most people seem to have moved past it.,,647
zoommemes,Arsh Gupta,1592522609,2020-06-18 23:23:29 PDT-0700,23:23:29,Whos also fasting Ramadan right now<comma> studying for finals<comma> worrying about the MCAT<comma> trying not to catch rona<comma> and taking Ls on an empty stomach  Edit ok CLEARLY<comma> I posted this 2 months ago but it just now got approved  so dont come for my life   of course it gets posted while I was taking a nap ,,987
zoommemes,Love of Marvel - India,1592522506,2020-06-18 23:21:46 PDT-0700,23:21:46,Chegg would not be a controversy if professors werent lazy and didnt recycle the same test material year after year. Edit I submitted this 2 months ago in a fit of anger and nonfact checking<comma> sorry for the irrelevance lol oops,,474
zoommemes,Nathan Marquam,1592509059,2020-06-18 19:37:39 PDT-0700,19:37:39,Hi everyone My friend and I built Codewords  an online version of the board game Codenames httpcodewordsgame.com Wed love for you to check out our take on it For those of you not familiar<comma> Codewords  Codenames is a teambased word game that can get pretty intense and is very fun to play over video chat. We wanted to share it with all of you now that weve completed all of our planned features and wed love for you guys to try it out Let us know what you think and feel free to send any suggestions our way,,3500
zoommemes,Allison Berry,1592509032,2020-06-18 19:37:12 PDT-0700,19:37:12,,,154
zoommemes,Kartik Rustagi,1592509015,2020-06-18 19:36:55 PDT-0700,19:36:55,,,2700
zoommemes,Aqsa Noor,1592508959,2020-06-18 19:35:59 PDT-0700,19:35:59,,,13000
zoommemes,Memebaaz,1592508922,2020-06-18 19:35:22 PDT-0700,19:35:22,for quaranteens doing long distance or stuck in the CovidZone <comma> weve put together a collection of virtual activities and date nights for your Zoom dates to come<comma> share with those in need  httpsletsfondue.comfonduemap,,958
zoommemes,Hima Chan,1592508892,2020-06-18 19:34:52 PDT-0700,19:34:52,,,4100
zoommemes,Andrew Silge,1592508869,2020-06-18 19:34:29 PDT-0700,19:34:29,All of us.,,1000
zoommemes,Fiona Tran,1592496229,2020-06-18 16:03:49 PDT-0700,16:03:49,,,2400
zoommemes,Mangesh Ahirrao,1592496220,2020-06-18 16:03:40 PDT-0700,16:03:40,,,1000
zoommemes,Eve Skosey-LaLonde,1592496207,2020-06-18 16:03:27 PDT-0700,16:03:27,my lecturer you have the internet at your disposal<comma> hence the test will be somewhat more challenging also my lecturer but you shouldnt need any sources outside of your reading material my lecturer is a beautiful angel<comma> but no single man has made me cry this much since my ex ruined everything good in my life,,115
zoommemes,Elizabeth Le,1592496145,2020-06-18 16:02:25 PDT-0700,16:02:25,Who has the best sense of humor ,,17000
zoommemes,Jo Smith,1592496139,2020-06-18 16:02:19 PDT-0700,16:02:19,,,5200
zoommemes,Solomon Crawford,1592496122,2020-06-18 16:02:02 PDT-0700,16:02:02,,,2000
zoommemes,Darya Foroohar,1592496107,2020-06-18 16:01:47 PDT-0700,16:01:47,Being stuck inside all the time and forced to reflect on yourself as a person 247,,1200
zoommemes,Christina Byrd,1592496101,2020-06-18 16:01:41 PDT-0700,16:01:41,,,3200
zoommemes,Adobe Students,1592496055,2020-06-18 16:00:55 PDT-0700,16:00:55,,,688
zoommemes,Arielle Wilbur,1592496027,2020-06-18 16:00:27 PDT-0700,16:00:27,Hello Self Quaranteens  What have been the best icebreakers you have done over Zoom LMK ,,27
zoommemes,,1592496006,2020-06-18 16:00:06 PDT-0700,16:00:06,Anyone else putting this much effort into those last few homework assignments,,1000
zoommemes,Music Life,1592466267,2020-06-18 07:44:27 PDT-0700,07:44:27,,,3500
zoommemes,Gina Maran,1592466239,2020-06-18 07:43:59 PDT-0700,07:43:59,Dope,,784
zoommemes,Sagar Hugar,1592466212,2020-06-18 07:43:32 PDT-0700,07:43:32,,,6100
zoommemes,Kylie Lee,1592466206,2020-06-18 07:43:26 PDT-0700,07:43:26,,,554
zoommemes,Hima Boddupalli,1592466165,2020-06-18 07:42:45 PDT-0700,07:42:45,,,696
zoommemes,C Joseph Jean,1592421518,2020-06-17 19:18:38 PDT-0700,19:18:38,Idk who the op is but had to share ,,11000
zoommemes,Christie Hiroko Wood,1592421394,2020-06-17 19:16:34 PDT-0700,19:16:34,,,5200
zoommemes,Britt Young,1592421154,2020-06-17 19:12:34 PDT-0700,19:12:34,,,3500
zoommemes,Max Scott,1592411744,2020-06-17 16:35:44 PDT-0700,16:35:44,Hi ZOOMERS Overheard everywhere If only there exists a virtual fundraiser concert that features over 80 performers<comma> 8 teams<comma> all united towards No need to fear<comma> Shanti  A Unity Concert Series is here... See More,https://www.facebook.com/groups/zoommemes/permalink/349307752758703/,161
zoommemes,Alex Wells,1592411678,2020-06-17 16:34:38 PDT-0700,16:34:38,For my international students,,5100
zoommemes,Jack Lash,1592403139,2020-06-17 14:12:19 PDT-0700,14:12:19,nobody the US last month,,51
zoommemes,Sandro Lorenzo,1592403079,2020-06-17 14:11:19 PDT-0700,14:11:19,When you make it to the end of 2020 and see the aliens from Area 51,,386
zoommemes,Soukaina El Bekri,1592403065,2020-06-17 14:11:05 PDT-0700,14:11:05,Who called it 2020 and not a Series of Unfortunate Events,,1500
zoommemes,Harito Bing,1592403008,2020-06-17 14:10:08 PDT-0700,14:10:08,,,932
zoommemes,Bella Moncure,1592403003,2020-06-17 14:10:03 PDT-0700,14:10:03,,,5100
zoommemes,Arfin Mith,1592402955,2020-06-17 14:09:15 PDT-0700,14:09:15,gentle reminder that we are all doing Our Best ,,576
zoommemes,Humans of Tumblr,1592402942,2020-06-17 14:09:02 PDT-0700,14:09:02,Great video that exposes just how much were getting fucked by colleges.,,283
zoommemes,Bella Moncure,1592402928,2020-06-17 14:08:48 PDT-0700,14:08:48,,,5900
zoommemes,Bobathy Boba,1592402903,2020-06-17 14:08:23 PDT-0700,14:08:23,When youre pleasantly surprised by your grade and the instructor sends this email 51 minutes before all university grades are supposed to be considered official ,,286
zoommemes,Lyssa Snook,1592402893,2020-06-17 14:08:13 PDT-0700,14:08:13, ,,765
zoommemes,SailorMeme,1592402874,2020-06-17 14:07:54 PDT-0700,14:07:54,oppa ,,2900
zoommemes,Alex Zhao,1592402862,2020-06-17 14:07:42 PDT-0700,14:07:42,,,3600
zoommemes,Athena Vinh Tran,1592402849,2020-06-17 14:07:29 PDT-0700,14:07:29,,,11000
zoommemes,Amanda Hazel Dilmore,1592402845,2020-06-17 14:07:25 PDT-0700,14:07:25,,,3000
zoommemes,BLACKPINK,1592402838,2020-06-17 14:07:18 PDT-0700,14:07:18,Wheres the Pandemic 2020 extension pack.,,1000
zoommemes,Megan Katrina Edward,1592402759,2020-06-17 14:05:59 PDT-0700,14:05:59,when your sleep cycle doesnt work anymore,,27000
zoommemes,Danial Khan,1592402743,2020-06-17 14:05:43 PDT-0700,14:05:43,,,330
zoommemes,Adit Roychowdhury,1592402520,2020-06-17 14:02:00 PDT-0700,14:02:00,Sounds like a plan,,6700
zoommemes,Fatima Al Romaithi,1592402472,2020-06-17 14:01:12 PDT-0700,14:01:12,OC,,629
zoommemes,Abigail Leonita Masengi,1592402310,2020-06-17 13:58:30 PDT-0700,13:58:30,,,663
zoommemes,Hussain Abdullah,1592402303,2020-06-17 13:58:23 PDT-0700,13:58:23,This is life now ,,382
zoommemes,Russel Pitt,1592402288,2020-06-17 13:58:08 PDT-0700,13:58:08,Top 6 answers on the board for what is the worst thing you can eat before putting on your mask.,,35
zoommemes,Logan Stuart,1592402280,2020-06-17 13:58:00 PDT-0700,13:58:00,i recently saw my semestral average for finals and im actually devastated because i wasnt able to maintain my stat as an academic achiever.. i know that its unhealthy to equate selfworth with grades but it is what it is im trying to reparent myself tho... i need help<comma> how do you cope with failure like how do you stop hearing im a failure and breaking down because of it,,700
zoommemes,Lisa Chen,1592402256,2020-06-17 13:57:36 PDT-0700,13:57:36,,,2100
zoommemes,Unapologetically a bit how ya goin,1592396995,2020-06-17 12:29:55 PDT-0700,12:29:55,,,13000
zoommemes,Jarrah Shubsmith,1592370695,2020-06-17 05:11:35 PDT-0700,05:11:35,,,33
zoommemes,Sophie Grey,1592370664,2020-06-17 05:11:04 PDT-0700,05:11:04,When WWIII is trending again ,,368
zoommemes,TK Karunarathna,1592370660,2020-06-17 05:11:00 PDT-0700,05:11:00,My man making Shakespeare look like James Harden during playoffs,,6300
zoommemes,Emi DeLia,1592370602,2020-06-17 05:10:02 PDT-0700,05:10:02,Yikes,,508
zoommemes,Bryan Rowe,1592370596,2020-06-17 05:09:56 PDT-0700,05:09:56,everyone coming out of quarantine as a pastry chef,,8400
zoommemes,Moksheta Chellani,1592370592,2020-06-17 05:09:52 PDT-0700,05:09:52,,,8000
zoommemes,Niggachickensticks,1592370592,2020-06-17 05:09:52 PDT-0700,05:09:52,2 days late but whats counting anymore lol,,126
zoommemes,Jeffrey Wang,1592370574,2020-06-17 05:09:34 PDT-0700,05:09:34,Right in the feels,,840
zoommemes,Sarah Gillespie,1592370571,2020-06-17 05:09:31 PDT-0700,05:09:31,Looking for a way to volunteer Check out Corona Connects  a platform that seamlessly connects people to COVID19 volunteer opportunities www.coronaconnects.org. In under 1 minute<comma> find a way you can help by filtering volunteer opportunities according to your interests and availability. Or<comma> if you represent an organization<comma> you can submit your needs and connect with volunteers. Together<comma> we will get through this,,82
zoommemes,Sharon Park,1592370569,2020-06-17 05:09:29 PDT-0700,05:09:29,,,14000
zoommemes,TheBig4Accountant,1592370555,2020-06-17 05:09:15 PDT-0700,05:09:15,Ah shit<comma> here we go again ,,839
zoommemes,Ana Singh,1592370553,2020-06-17 05:09:13 PDT-0700,05:09:13,,,466
zoommemes,Isabella Ali,1592370549,2020-06-17 05:09:09 PDT-0700,05:09:09,Preach ,,2800
zoommemes,Jeff Liu,1592370549,2020-06-17 05:09:09 PDT-0700,05:09:09,,,912
zoommemes,Ariana Kidd,1592370546,2020-06-17 05:09:06 PDT-0700,05:09:06,Just trying to pass the time by reliving the glory days,,254
zoommemes,Break,1592370545,2020-06-17 05:09:05 PDT-0700,05:09:05,,,452
zoommemes,Joty Rashid,1592370534,2020-06-17 05:08:54 PDT-0700,05:08:54,F ,,2900
zoommemes,Venus Triplitt-Bubbles,1592370534,2020-06-17 05:08:54 PDT-0700,05:08:54,,,2000
zoommemes,Tash Rahaman,1592370530,2020-06-17 05:08:50 PDT-0700,05:08:50,Edit 1 Damn I posted this in like April haha,,259
zoommemes,Venus Triplitt-Bubbles,1592370527,2020-06-17 05:08:47 PDT-0700,05:08:47,Gotta love Ghibli movies. ,,972
zoommemes,Muzzammil Shaikh,1592370503,2020-06-17 05:08:23 PDT-0700,05:08:23,,,180
zoommemes,Barked,1592370498,2020-06-17 05:08:18 PDT-0700,05:08:18,feel like pure shit just want her back,,10000
zoommemes,Julia Weyn,1592370482,2020-06-17 05:08:02 PDT-0700,05:08:02,,,4300
zoommemes,Ankit Singh,1592370463,2020-06-17 05:07:43 PDT-0700,05:07:43,A swanky multiplayer game for your zoom calls,https://www.facebook.com/groups/zoommemes/?sorting_setting=CHRONOLOGICAL#,2700
zoommemes,Ankit Singh,1592370460,2020-06-17 05:07:40 PDT-0700,05:07:40,Mrs Frizzle field tripping inside a coronavirus or some shit,,4100
zoommemes,Ankit Singh,1592370457,2020-06-17 05:07:37 PDT-0700,05:07:37,Press F for the Class of 2020,,847
zoommemes,Ankit Singh,1592370448,2020-06-17 05:07:28 PDT-0700,05:07:28,,https://www.facebook.com/groups/zoommemes/?sorting_setting=CHRONOLOGICAL#,11
zoommemes,Diana Cristina Jumalon,1592370429,2020-06-17 05:07:09 PDT-0700,05:07:09,hello everyone looking for a quarantine bae what about ur perfect zoommate youre in luck because right now<comma> we are casting for a zoom based college dating show  fill out the short google doc and producers will be in touch soon this is open to EVERYONE  regardless of race<comma> gender<comma> or sexual orientation. link tinyurl.comzoommate,,1100
zoommemes,Kankshini Pabba,1592370329,2020-06-17 05:05:29 PDT-0700,05:05:29,,,994
